file_md5,title,version,artist,creator,beatmapset_id,beatmap_id,total_length,bpm,diff_size,diff_overall,diff_approach,diff_drain,difficultyrating,max_combo,playcount,approved_date,State
059a744507ba23b9c6f385ac36c0cdfd,Ryuuougoroshi no Princess,Cup,ZUN,Rekkursion,1531490,3132219,154,170,2.0,6.0,6.0,3.0,1.61,443,1378,2022-01-01 03:07:15,1
0c7ec721dedfd14f409a91ebec6b4619,Ryuuougoroshi no Princess,Platter,ZUN,Rekkursion,1531490,3132220,154,170,3.5,8.0,8.0,5.0,3.11,763,2089,2022-01-01 03:07:15,1
a21e4890c74947736ffb8c9c15670cae,Ryuuougoroshi no Princess,Resplendent and Restless Daily Life of Mushihime-sama,ZUN,Rekkursion,1531490,3132221,154,170,4.0,9.0,9.0,6.0,3.9,953,1567,2022-01-01 03:07:15,1
6235869a6d280a77b73126593201c1c9,Ryuuougoroshi no Princess,Salad,ZUN,Rekkursion,1531490,3132222,154,170,3.0,7.0,7.0,4.0,2.33,561,1504,2022-01-01 03:07:15,1
067c85443d94edeb0634aed2d1e59e90,Kaine / Final Fantasy Main Theme Version,Inflorescence,"Okabe Keiichi, MONACA, Uematsu Nobuo",Bunnrei,1585903,3239194,149,105,4.8,7.0,7.0,5.0,2.9,435,1864,2022-01-01 04:26:02,1
b91b8d292bf8e3a143633d4ed84dd1bd,Kaine / Final Fantasy Main Theme Version,Cup,"Okabe Keiichi, MONACA, Uematsu Nobuo",Bunnrei,1585903,3239562,150,105,3.5,4.0,4.0,3.0,1.23,201,2332,2022-01-01 04:26:02,1
7b8f051da056c80c4ab9db56126ea44c,Kaine / Final Fantasy Main Theme Version,Salad,"Okabe Keiichi, MONACA, Uematsu Nobuo",Bunnrei,1585903,3240830,150,105,4.2,5.5,5.5,4.0,2.0,305,2332,2022-01-01 04:26:02,1
21824049da086843b8923603268f8198,Punai Punai Gensou ~Punai Punai in Wonderland~,271 271,Rish feat. Choko,Kukkai,1555888,3178487,129,271,4.2,9.8,9.8,6.0,6.84,1255,9658,2022-01-02 09:24:12,1
0569cf3b3a54f938bdeaafdd2049114d,Punai Punai Gensou ~Punai Punai in Wonderland~,Overdose,Rish feat. Choko,Kukkai,1555888,3178650,129,271,4.0,9.4,9.4,6.0,5.34,1124,6076,2022-01-02 09:24:12,1
2bbcfd3c8ea759aaeb40954e1b1fd1b0,Punai Punai Gensou ~Punai Punai in Wonderland~,Rain,Rish feat. Choko,Kukkai,1555888,3178765,129,271,4.0,9.1,9.1,5.0,4.19,927,3007,2022-01-02 09:24:12,1
ca0b8d37236c4fbfc0fb1f0151ea1222,Punai Punai Gensou ~Punai Punai in Wonderland~,Platter,Rish feat. Choko,Kukkai,1555888,3179931,129,271,3.5,8.1,8.1,4.0,3.03,701,3286,2022-01-02 09:24:12,1
e38bb196b9833a9c4a3f0ad0875cdde5,Punai Punai Gensou ~Punai Punai in Wonderland~,Salad,Rish feat. Choko,Kukkai,1555888,3180682,129,271,3.0,7.1,7.1,3.0,2.35,592,1468,2022-01-02 09:24:12,1
6dfa22ada8799b35bded2af76fae8ef0,Punai Punai Gensou ~Punai Punai in Wonderland~,Cup,Rish feat. Choko,Kukkai,1555888,3180822,129,271,2.5,6.1,6.1,2.0,1.68,379,1621,2022-01-02 09:24:12,1
000659e73099b8a59f9bfbae3cd5553c,REKKA RESONANCE,OVERDOSE,REDALiCE vs. Kobaryo,Jemzuu,1530133,3129769,139,240,4.0,9.6,9.6,6.0,6.7,1245,5536,2022-01-02 14:21:03,1
e64e80873eef2ca0bb43d1ba175976c5,REKKA RESONANCE,ROCMA'S DELUGE,REDALiCE vs. Kobaryo,Jemzuu,1530133,3131088,139,240,4.3,9.8,9.8,6.1,7.27,1307,4186,2022-01-02 14:21:03,1
a1877a03e395c5c699c2c4388d19a108,REKKA RESONANCE,JOAKH'S OVERDOSE,REDALiCE vs. Kobaryo,Jemzuu,1530133,3141540,139,240,4.0,9.5,9.5,6.0,6.56,1282,7354,2022-01-02 14:21:03,1
507931020a24257144cfcbd9f8d3b0fe,REKKA RESONANCE,ZIROX'S PLATTER,REDALiCE vs. Kobaryo,Jemzuu,1530133,3169455,139,240,3.5,8.0,8.0,4.0,3.03,710,5743,2022-01-02 14:21:03,1
838efa041b928a45e5aac8c7d6a24959,REKKA RESONANCE,MOMOX'S OVERDOSE,REDALiCE vs. Kobaryo,Jemzuu,1530133,3217450,139,240,4.3,9.6,9.6,6.0,6.28,1297,2638,2022-01-02 14:21:03,1
8f59b39364773b1280c57f6d27368e31,REKKA RESONANCE,AFB'S RAIN,REDALiCE vs. Kobaryo,Jemzuu,1530133,3272144,139,240,3.8,9.2,9.2,5.0,4.46,1106,4240,2022-01-02 14:21:03,1
66b51a9821c2c3e8d3d62e1be36fa9d2,REKKA RESONANCE,CUP,REDALiCE vs. Kobaryo,Jemzuu,1530133,3272145,139,240,2.5,6.0,6.0,2.0,1.86,522,4987,2022-01-02 14:21:03,1
990f04f0c55a3c7b76f919e45d332c02,REKKA RESONANCE,SALAD,REDALiCE vs. Kobaryo,Jemzuu,1530133,3272146,139,240,3.0,7.0,7.0,3.0,2.51,646,4060,2022-01-02 14:21:03,1
775f0337903e8149ef93ab2c986dccc2,REKKA RESONANCE,RUSTYY'S OVERDOSE,REDALiCE vs. Kobaryo,Jemzuu,1530133,3273862,139,240,4.0,9.5,9.5,6.0,5.44,1081,6157,2022-01-02 14:21:03,1
781cb60ab1afb6c603e531d6516c7a31,REKKA RESONANCE,RAIN,REDALiCE vs. Kobaryo,Jemzuu,1530133,3303728,139,240,3.6,9.0,9.0,5.0,4.23,929,4654,2022-01-02 14:21:03,1
b711fcf00b1e0a4bf06e4fdf9a75a5a5,everlasting snow,Zonda & Secre's Eternal White Bliss,Aimer,bighzonda,1651211,3370936,324,76,4.3,8.5,8.5,5.0,3.47,1490,1873,2022-01-02 14:21:09,1
eb3ce7edb3475cf113c4d99d1e0d357b,Xevel -Platinum Long ver-,Rapture,Tatsh,Del,1160712,2421676,259,185,4.0,9.8,9.8,6.0,7.45,1830,1081,2022-01-02 21:16:41,4
efd62848ab80c643400f916461a71f46,Snow Drive (01.23),Little Snow,Omoi,Des9,397539,864651,260,224,3.5,9.5,9.5,6.0,4.58,1220,2449,2022-01-03 14:50:45,4
375ec0cfcd400de792137d745d064f70,Snow Drive (01.23),OverDrive,Omoi,Des9,397539,864652,260,224,4.0,9.3,9.3,5.0,7.19,1744,1657,2022-01-03 14:50:45,4
a820bba26dd8784d3fc8c04f16e360e7,Snow Drive (01.23),Last Blizzard,Omoi,Des9,397539,1152827,260,224,4.0,9.8,9.8,4.0,8.04,2078,1891,2022-01-03 14:50:45,4
a786c9bcb5e916cb07ebd62a45815634,Break It Off,What's stopping you?,PinkPantheress,Juansy-,1446113,2974348,81,172,4.0,9.1,9.1,6.0,4.66,543,3142,2022-01-03 22:04:04,1
6da62988e80d07f8c16885816a5e929c,Break It Off,Chatie's Salad,PinkPantheress,Juansy-,1446113,3008905,81,172,3.2,7.0,7.0,4.0,2.07,305,7876,2022-01-03 22:04:04,1
e1355ffd31db4cabaf836c571ddf9f6f,Break It Off,Cup,PinkPantheress,Juansy-,1446113,3354270,81,172,2.5,6.0,6.0,2.0,1.62,232,11053,2022-01-03 22:04:04,1
07533c160068769e9c99785b905d3abe,Break It Off,Platter,PinkPantheress,Juansy-,1446113,3354271,81,172,3.5,8.0,8.0,4.0,2.94,362,5293,2022-01-03 22:04:04,1
fd3bfc50a30fd4f4b701d93553f592a9,Break It Off,Rain,PinkPantheress,Juansy-,1446113,3354272,81,172,3.8,8.8,8.8,5.0,3.85,489,4339,2022-01-03 22:04:04,1
4e02224182ff25aaceab3379cfa032f1,Hey Darling!,Delight,Matsushita,-Joakh,1288040,2674197,94,282,4.3,9.7,9.7,6.0,6.68,827,19513,2022-01-04 03:46:23,1
b333aa56dde257a4d7dc584957f8dd7e,Hey Darling!,amulet's Salad,Matsushita,-Joakh,1288040,2677350,94,282,3.0,7.3,7.3,3.0,2.4,385,3934,2022-01-04 03:46:23,1
5aadc87917e75bf9155416d98f02f759,Hey Darling!,Greaper's Deluge,Matsushita,-Joakh,1288040,2682283,94,282,4.0,9.5,9.5,6.0,6.19,827,5113,2022-01-04 03:46:23,1
eea371faf52d071891adc8824968644a,Hey Darling!,Syamu's Rain,Matsushita,-Joakh,1288040,2689267,94,282,3.6,9.1,9.1,5.0,3.84,592,3763,2022-01-04 03:46:23,1
6fd211d616774cca9f5e858669b59112,Hey Darling!,Ymiir's Cup,Matsushita,-Joakh,1288040,2748870,94,282,2.6,6.4,6.4,2.0,1.83,319,4825,2022-01-04 03:46:23,1
90a96088b2a375b331ad0120abcf636c,Hey Darling!,Lumi's Platter,Matsushita,-Joakh,1288040,2768783,94,282,3.4,8.2,8.2,4.0,2.87,512,4321,2022-01-04 03:46:23,1
33d65e8fafd4293ab6bd3534da3d2ba8,Hey Darling!,Rain,Matsushita,-Joakh,1288040,2892823,94,282,3.8,9.1,9.1,5.0,4.19,760,4429,2022-01-04 03:46:23,1
d0118e0005736d636f6fe4f06a7a1a83,Hey Darling!,MomoX's Overdose,Matsushita,-Joakh,1288040,3056614,94,282,3.6,9.3,9.3,6.0,5.23,809,4951,2022-01-04 03:46:23,1
ced29020e96a9a69a2e1af8dab9b1ab1,Obsidian,Perpetual,ExileLord,Sutavv,1130748,2361985,200,170,4.0,9.9,9.9,2.0,11.71,4710,6427,2022-01-04 08:07:35,4
e4ce9a78cde7f5a5a7db5ad5f6d0e4a9,Niji ga Kakaru made no Hanashi (TV Size),Simply Love,Horie Yui,Secre,1606584,3280575,87,140,3.9,8.7,8.7,5.0,3.58,468,3484,2022-01-06 14:21:55,1
6e91db7d463054b22a91ebe851575d2a,Niji ga Kakaru made no Hanashi (TV Size),Cup,Horie Yui,Secre,1606584,3315659,87,140,2.5,5.7,5.7,2.0,1.59,293,3241,2022-01-06 14:21:55,1
231872b35979f0dbc38ec83c977809fb,Niji ga Kakaru made no Hanashi (TV Size),Platter,Horie Yui,Secre,1606584,3362851,87,140,3.4,7.7,7.7,4.0,2.72,395,2989,2022-01-06 14:21:55,1
6cf1899741b6febb829b24da3da88653,Niji ga Kakaru made no Hanashi (TV Size),Nokashi's Salad,Horie Yui,Secre,1606584,3362852,87,140,3.0,6.7,6.7,3.0,1.93,281,2296,2022-01-06 14:21:55,1
7e72f84de199f835216c56bcdd960684,White Eternity (Soleily & Epsilon Remix),Lumi Spec's Destiny,Nitta Emi,-Luminate,1507555,3087698,362,178,4.2,9.3,9.3,6.0,5.5,2551,1486,2022-01-09 04:44:03,1
fda7f8d11f098fada79b0ef30af33f12,Ayakashibana to Yumeutsutsu,Delusion,Haruka Shimotsuki,amulet-pp,1594067,3256033,292,186,4.2,9.4,9.4,6.0,5.44,1957,1423,2022-01-11 20:03:30,1
1314befb8b03de6a0ae3dd96386d0036,Mushi no Sumu Tokoro,Black Bride,Camellia feat. Nana Takahashi,Deif,1525823,3121800,96,162,4.4,9.6,9.6,6.0,6.5,862,4060,2022-01-12 17:46:14,1
3693246952e79dcf84a60f76788d2961,Mushi no Sumu Tokoro,Cup,Camellia feat. Nana Takahashi,Deif,1525823,3121801,97,162,2.5,6.0,6.0,3.0,1.57,271,2323,2022-01-12 17:46:14,1
3ba622f18f158d45ec3364cd78bb5321,Mushi no Sumu Tokoro,Platter,Camellia feat. Nana Takahashi,Deif,1525823,3121802,96,162,3.5,8.0,8.0,5.0,3.04,481,4240,2022-01-12 17:46:14,1
278b8acb3c9ac029c6e9957aa141ccb7,Mushi no Sumu Tokoro,Rain,Camellia feat. Nana Takahashi,Deif,1525823,3121803,96,162,4.0,9.0,9.0,6.0,4.23,638,4267,2022-01-12 17:46:14,1
897af2fd23d693f084fbdc329c629d4b,Mushi no Sumu Tokoro,Salad,Camellia feat. Nana Takahashi,Deif,1525823,3121804,97,162,3.0,7.0,7.0,4.0,2.29,356,2656,2022-01-12 17:46:14,1
01bb0301d2ac7a83c30a837ecb8c1300,Mushi no Sumu Tokoro,Secre's Overdose,Camellia feat. Nana Takahashi,Deif,1525823,3196800,96,162,4.1,9.4,9.4,5.0,6.05,840,5509,2022-01-12 17:46:14,1
e583e7a51b4361d71805dc0d0e6e9265,Yoru ni Kakeru (Ryox Remix),Salad,YOASOBI,Natsuko,1592716,3252881,36,130,3.0,7.0,7.0,4.0,1.76,123,9298,2022-01-13 18:24:15,1
f38a3d734d40812f7d979fe08083ce6c,Yoru ni Kakeru (Ryox Remix),Chatie's Cup,YOASOBI,Natsuko,1592716,3253988,36,130,2.5,6.0,6.0,3.0,1.33,105,11368,2022-01-13 18:24:15,1
22cb72dbea125ba28b82fc263d16af29,Yoru ni Kakeru (Ryox Remix),Souvenir's Platter,YOASOBI,Natsuko,1592716,3400436,36,130,3.5,8.0,8.0,5.0,2.53,156,16417,2022-01-13 18:24:15,1
5a0c93579c9261238e2b4dccad4221f4,Feel Special,Rain,TWICE,Xetopia,1108886,2317368,202,129,4.0,9.0,9.0,6.0,4.31,1171,2152,2022-01-14 04:23:19,1
3bcbb376f4ae34b16ae68f5490d9efec,Feel Special,Platter,TWICE,Xetopia,1108886,2331693,202,129,3.5,8.0,8.0,5.0,2.99,997,3160,2022-01-14 04:23:19,1
85532bc02014d23b8f24db770db87472,Feel Special,Overdose,TWICE,Xetopia,1108886,2362315,202,129,4.2,9.2,9.2,7.0,5.15,1251,1477,2022-01-14 04:23:19,1
3bc78993469a44b37caae3cae4fbe608,Feel Special,Special,TWICE,Xetopia,1108886,2372034,202,129,4.7,9.5,9.5,7.0,5.74,1259,1783,2022-01-14 04:23:19,1
29355a565386cf8e1caefd6a74779ad1,Feel Special,Cup,TWICE,Xetopia,1108886,2440768,202,129,2.5,6.0,6.0,3.0,1.6,492,5923,2022-01-14 04:23:19,1
2ec8bba34ed438dca645ca466db239d4,Feel Special,Nelly & Xetopia's Salad,TWICE,Xetopia,1108886,2523318,202,129,3.0,7.0,7.0,4.0,2.4,731,3286,2022-01-14 04:23:19,1
7af40d19ec02d646668a1ec8fb785a2b,Suisei ni Nareta nara,Celestial,Harumaki Gohan feat. Hatsune Miku,Chatie,1595412,3258755,211,180,4.0,9.2,9.2,6.0,4.63,1182,1846,2022-01-14 17:45:22,1
b68457f08da16cb388894bd6ff37f281,Suisei ni Nareta nara,Platter,Harumaki Gohan feat. Hatsune Miku,Chatie,1595412,3258818,211,180,3.5,8.0,8.0,4.0,2.86,1041,1513,2022-01-14 17:45:22,1
49d6508cfda7a9e75db6a82d34eff90b,Suisei ni Nareta nara,Mniam's Rain,Harumaki Gohan feat. Hatsune Miku,Chatie,1595412,3265128,211,180,3.8,8.8,8.8,5.0,3.63,1151,1657,2022-01-14 17:45:22,1
825e99dab65eadec81f05ecc9bc7e87c,Suisei ni Nareta nara,ZiRoX's Salad,Harumaki Gohan feat. Hatsune Miku,Chatie,1595412,3271469,211,180,3.2,7.0,7.0,3.0,2.29,740,1225,2022-01-14 17:45:22,1
7052f95f1f2ead0096b21013f280a1af,Suisei ni Nareta nara,Greaper's Cup,Harumaki Gohan feat. Hatsune Miku,Chatie,1595412,3311456,211,180,2.7,6.0,6.0,2.0,1.63,563,1351,2022-01-14 17:45:22,1
ac8199dd2012e0cf57f8ed1b0b856fbc,kibo refrain (TV Size),Childhood Dream,Aoshima Moka (CV: Mimori Suzuko),bighzonda,1572192,3210171,31,172,4.5,9.2,9.2,6.0,4.24,203,9100,2022-01-14 19:25:39,1
