file_md5,title,version,artist,creator,beatmapset_id,beatmap_id,total_length,bpm,diff_size,diff_overall,diff_approach,diff_drain,difficultyrating,playcount,approved_date,State
f9ee5d7674a8f6cc0c823840e811a310,eternal reality - TV size -,justhow's 4K HD,fripSide,17VA,108577,286838,84,145,4,7.0,5.0,7.0,2.51,139951,2013-10-06 02:22:48,1
9d222d867c1d97401af521071d3e3e7b,eternal reality - TV size -,7K EZ,fripSide,17VA,108577,286985,84,145,7,6.0,5.0,6.0,1.15,60988,2013-10-06 02:22:48,1
9bfeb4b33a355dd95142d138733edb3b,eternal reality - TV size -,7K NM,fripSide,17VA,108577,287000,84,145,7,6.0,5.0,7.0,2.1,49505,2013-10-06 02:22:48,1
d4c884675295aff49bf33fc8a3c8dfaa,eternal reality - TV size -,7K HD,fripSide,17VA,108577,288431,84,145,7,7.0,5.0,7.0,3.0,56041,2013-10-06 02:22:48,1
236fc7f2081f9421451c1030227dba00,Wintersun (Bobby D'Ambrosio Mix),4K Spring,Bond,ExPew,95635,256723,206,144,4,6.0,5.0,6.0,1.39,91389,2013-10-07 12:27:18,1
3d98e2cfea1627630904d40985e570a0,Wintersun (Bobby D'Ambrosio Mix),5K Summer,Bond,ExPew,95635,256724,206,144,5,6.0,5.0,7.0,2.2,45319,2013-10-07 12:27:18,1
7ab4f2cbe18ecd9f886d4e647b59a1e6,Wintersun (Bobby D'Ambrosio Mix),6K Autumn,Bond,ExPew,95635,256725,206,144,6,6.0,5.0,8.0,3.16,63625,2013-10-07 12:27:18,1
a445a424518e12eac3b82cb72d5077f7,Wintersun (Bobby D'Ambrosio Mix),7K Winter,Bond,ExPew,95635,256726,206,144,7,6.0,5.0,9.0,4.39,59693,2013-10-07 12:27:18,1
82207c9c131cf19cde9a29c9250ee7d8,glow,4K Easy,keeno,Simple_Star,117757,303258,116,85,4,6.0,5.0,6.0,0.8,208477,2013-10-08 08:58:48,1
9af846b183c68c4b9d47410b0f7bb3a2,glow,7K Normal,keeno,Simple_Star,117757,303259,116,85,7,7.0,5.0,7.0,1.36,108142,2013-10-08 08:58:48,1
50e1ce70ceb63df982c0462525342b45,glow,7K Hard,keeno,Simple_Star,117757,305111,116,85,7,8.0,5.0,8.0,1.89,72414,2013-10-08 08:58:48,1
ce613cceca456718ce81be530411cf28,Unpleasant Sonata,[Shi-Ra]'s Light Piano [NM],Igorrr,Sieg,90385,262377,131,224,7,6.0,5.0,6.0,2.21,84855,2013-10-13 10:30:59,1
5a265010cb08d9598d16eb2e2939ea1f,Unpleasant Sonata,[Shi-Ra]'s Hell [SC],Igorrr,Sieg,90385,285394,131,224,7,7.0,5.0,7.0,3.65,62697,2013-10-13 10:30:59,1
625e0c50e874f564d1af885394d59f7e,Brainiac Maniac,Xin_U's 4K Normal,Laura Shigihara,Zexion,58131,252158,99,120,4,7.0,0.0,7.0,1.73,168297,2013-10-13 18:55:28,1
8a933369c2e40f5c5e34dcf91c4ff13e,Brainiac Maniac,Xin_U's 7K Insane,Laura Shigihara,Zexion,58131,254481,101,120,7,8.0,0.0,8.0,3.72,30107,2013-10-13 18:55:28,1
7903c4d1b46a341260595b5bdb782a79,Kimi ga Yume wo Tsuretekita (TV Size),4K HD,Pet na Kanojotachi,victorica_db,112675,292620,89,135,4,7.0,5.0,8.0,2.88,340721,2013-10-18 14:51:52,1
2302ae7aee5aea29a18bcf91a31ef851,Kimi ga Yume wo Tsuretekita (TV Size),Spy&vic'4K NM,Pet na Kanojotachi,victorica_db,112675,292621,89,135,4,7.0,5.0,7.0,1.48,365716,2013-10-18 14:51:52,1
606c693ceba5ee8ab186cc49adf787bc,Kimi ga Yume wo Tsuretekita (TV Size),Hanyuu's 7K MX,Pet na Kanojotachi,victorica_db,112675,293206,89,135,7,8.0,5.0,8.0,3.34,85932,2013-10-18 14:51:52,1
055d5189e036df5754281583e9c5682a,Relic Song,Roxas' HD,Shouta Kageyama,Leader,107009,283762,38,154,7,7.0,8.0,7.0,2.24,27779,2013-10-23 16:33:15,1
71c01ae3911c60b575c85827588831f6,Relic Song,Roxas' NM,Shouta Kageyama,Leader,107009,283763,38,154,4,7.0,8.0,6.0,1.24,131449,2013-10-23 16:33:15,1
46b9ccb8065ef5ee9f8dd8abc7da4102,You & Me,7k Maximum,Tamura Yukari ft motsu from m.o.v.e,- R u m i a -,98728,263105,234,160,7,7.0,5.0,8.0,4.39,62113,2013-10-27 10:59:42,1
51dd383c0cf4be6613d3701cbd00f3e6,You & Me,justhow's 4K MX,Tamura Yukari ft motsu from m.o.v.e,- R u m i a -,98728,263308,234,160,4,7.0,5.0,7.0,3.15,304029,2013-10-27 10:59:42,1
086da8a9015d6e1b14010f1dcb9f4981,You & Me,7k Insane,Tamura Yukari ft motsu from m.o.v.e,- R u m i a -,98728,263547,234,160,7,7.0,5.0,7.0,3.77,80572,2013-10-27 10:59:42,1
abfc1a7a93774405a7d102a3c04ecc05,You & Me,7k Hard,Tamura Yukari ft motsu from m.o.v.e,- R u m i a -,98728,263637,234,160,7,7.0,5.0,7.0,2.28,58905,2013-10-27 10:59:42,1
1aa8978a8c8c85f575932c555eb88ff6,You & Me,4k Easy,Tamura Yukari ft motsu from m.o.v.e,- R u m i a -,98728,264593,234,160,4,6.0,5.0,7.0,1.27,77560,2013-10-27 10:59:42,1
b86b3531a8abef10a4ba1aeb3697bbe8,You & Me,7k Normal,Tamura Yukari ft motsu from m.o.v.e,- R u m i a -,98728,264594,234,160,7,7.0,5.0,7.0,1.71,48275,2013-10-27 10:59:42,1
67967ab228877d687c3f143dd41d0c20,You & Me,4K NM,Tamura Yukari ft motsu from m.o.v.e,- R u m i a -,98728,317445,234,160,4,6.0,5.0,7.0,1.5,137941,2013-10-27 10:59:42,1
94e1027e47107c75ed0353976ea0c09d,I'm so Happy,7K ADVANCED Lv.10,Ryu*,Spy,113283,293925,94,181,7,7.0,5.0,8.0,2.05,52320,2013-10-27 12:30:06,1
cbb3f91b0cdb93261dc694985e622a09,I'm so Happy,4K EXHAUST Lv.15,Ryu*,Spy,113283,293926,94,181,4,8.0,5.0,8.0,3.6,102300,2013-10-27 12:30:06,1
688ceda6b23c33294d0c6cb3ad9eca0f,I'm so Happy,4K NOVICE Lv.6,Ryu*,Spy,113283,293927,94,181,4,6.0,5.0,6.0,1.62,107667,2013-10-27 12:30:06,1
79694ad293749f624ceb2cda006c37d6,I'm so Happy,victorica's 4K EXHAUST Lv.14,Ryu*,Spy,113283,294718,94,181,4,7.0,5.0,7.0,3.65,104727,2013-10-27 12:30:06,1
d27976df284b52628f9c8c6ee208cdba,I'm so Happy,7K NOVICE Lv.7,Ryu*,Spy,113283,297644,94,181,7,6.0,5.0,6.0,1.87,36460,2013-10-27 12:30:06,1
b7adcd9132508d20848f7c26791ab085,I'm so Happy,4K ADVANCED Lv.10,Ryu*,Spy,113283,297645,94,181,4,7.0,5.0,8.0,2.47,187830,2013-10-27 12:30:06,1
6908dca959764892c2488ce7d305fb87,I'm so Happy,S.Star's 7K EXHAUST Lv.15,Ryu*,Spy,113283,301708,94,181,7,8.0,5.0,8.0,4.18,60742,2013-10-27 12:30:06,1
b7c695ec46fc94d35ab9714671f0347c,STILL SPLODIN' THO (Interlude),HanzeR's Normal,Anamanaguchi,Liiraye,104151,279133,59,201,7,6.0,9.0,6.0,2.07,36130,2013-11-01 22:08:42,1
28736a94264fb03ce2e574ddf44117ff,STILL SPLODIN' THO (Interlude),HanzeR's Insane,Anamanaguchi,Liiraye,104151,279134,64,201,7,6.0,9.0,7.0,5.02,42895,2013-11-01 22:08:42,1
f176e90a45d73699a0526b0de521eeaa,INNOCENCE (TV Size),Lv.8,Aoi Eir,17VA,106040,278048,86,183,7,7.0,5.0,8.0,1.85,134579,2013-11-01 23:55:16,1
9bbad14b96017ba5859c8fb87079975e,INNOCENCE (TV Size),Lv.17,Aoi Eir,17VA,106040,278049,86,183,7,8.0,5.0,8.0,2.89,96592,2013-11-01 23:55:16,1
1fed1829d99d9b519f48a92b054afd1e,INNOCENCE (TV Size),Lv.26,Aoi Eir,17VA,106040,278050,86,183,7,8.0,5.0,8.0,4.25,71342,2013-11-01 23:55:16,1
72fe4775e865baab522f9b696928a64a,Sedap Malam,Normal,xi,asd123iii,118965,305651,245,75,7,7.0,5.0,7.0,2.24,31541,2013-11-04 08:34:33,1
b75ce015745c206d662edc2edaf24575,Sedap Malam,Easy,xi,asd123iii,118965,307338,245,75,7,7.0,5.0,6.0,1.29,33494,2013-11-04 08:34:33,1
6c6d2e6ec2d329bb6c3914c4d5b01f67,MEPHISTO,Roxas' NM,LeaF,Alumetorz,106212,297647,120,170,7,6.0,4.0,7.0,1.78,68312,2013-11-07 16:39:54,1
ca18ba4db0ae5d60b83a0e09cac7f3c0,MEPHISTO,Ishi's EZ,LeaF,Alumetorz,106212,297842,120,170,7,6.0,4.0,6.0,1.21,86482,2013-11-07 16:39:54,1
41eb2850fb670303e9e6c4259b2c2ba4,MEPHISTO,Pew's SHD,LeaF,Alumetorz,106212,299038,120,170,7,7.0,2.0,8.0,4.54,49159,2013-11-07 16:39:54,1
e19a28b938110ba9cf1fc266253e3b79,MEPHISTO,Roxas' MX,LeaF,Alumetorz,106212,302629,120,170,7,7.0,4.0,7.0,3.41,88646,2013-11-07 16:39:54,1
3f8c5cbd95927db86eac28d06996b4b0,fortissimo-from insanity affection- (Short Ver.),Hard,fripSide,- R u m i a -,104839,275488,93,150,7,7.0,5.0,7.0,2.68,50906,2013-11-09 14:41:16,1
6ccafa73381aa4ec47f5cb38dfee66b8,fortissimo-from insanity affection- (Short Ver.),Insane,fripSide,- R u m i a -,104839,275489,93,150,7,7.0,5.0,8.0,3.93,45188,2013-11-09 14:41:16,1
1545c54bf712f5dddab3cb75a32c21e7,fortissimo-from insanity affection- (Short Ver.),Normal,fripSide,- R u m i a -,104839,275490,93,150,7,7.0,5.0,6.0,1.67,47643,2013-11-09 14:41:16,1
70fd56ef6b137e6b99d4b391f16749a0,U&I (TV Size),Amateur Drum,HTT,indyinyou,110522,291149,114,210,7,8.0,5.0,8.0,2.02,58305,2013-11-11 20:40:20,1
5c5d7d70d17fc7ebd741652d21935416,U&I (TV Size),Basic Drum,HTT,indyinyou,110522,291150,111,210,7,8.0,5.0,7.0,1.5,99539,2013-11-11 20:40:20,1
df021df1447c5d2b8341444b3ab70198,U&I (TV Size),Pro Drum,HTT,indyinyou,110522,291151,114,210,7,8.0,5.0,9.0,2.22,70062,2013-11-11 20:40:20,1
c03c74d2f48d501a04f0b0a8898f44e5,Kamui,Insane,TJ.Hangneil,xxbidiao,109438,285623,117,210,4,9.0,9.0,9.0,4.91,223424,2013-11-16 14:17:44,1
f86554cc3927236274f43633580f70c4,Kamui,Hard,TJ.Hangneil,xxbidiao,109438,289300,117,210,4,9.0,9.0,7.0,2.71,148989,2013-11-16 14:17:44,1
3c363cd3ca876c408e7f747ec0870866,Kamui,victorica' NM,TJ.Hangneil,xxbidiao,109438,304425,117,210,4,8.0,9.0,8.0,1.73,57656,2013-11-16 14:17:44,1
f1c17ba96c651c0d8c1c9b7227e2a5f9,Shuffle Heaven,Ishi's NM,RYO,Nemis,85802,319884,113,190,7,7.0,9.0,7.0,2.48,67230,2013-11-22 17:22:11,1
459c82c314de413877dec4494dbd1da0,Shuffle Heaven,Pew's HD,RYO,Nemis,85802,319885,113,190,7,7.0,9.0,7.0,2.92,73250,2013-11-22 17:22:11,1
c157548ae21c392034c7a87b17243c39,Shuffle Heaven,Pew's SHD,RYO,Nemis,85802,319886,116,190,7,7.0,9.0,8.0,5.97,101696,2013-11-22 17:22:11,1
65a1f4b140416ea607b71b5662ba7e07,ARCADIA,EZ,earthmind,Simple_Star,121542,311119,89,177,4,7.0,5.0,6.0,1.09,113101,2013-11-24 04:47:45,1
a17c56963bd5e06af6715469f5927d15,ARCADIA,HD,earthmind,Simple_Star,121542,311120,89,177,4,8.0,5.0,7.0,2.86,217074,2013-11-24 04:47:45,1
d9fe6c3f5f8309b1acd7fcdb7a7b3ee1,ARCADIA,NM,earthmind,Simple_Star,121542,311121,89,177,4,7.0,5.0,7.0,1.78,181393,2013-11-24 04:47:45,1
5209a436c032dd1ddf3124a94c52aee5,Phantasmagoria,7K MX,Falcom Sound Team J.D.K.,richardfeder,113175,293691,109,155,7,8.0,5.0,8.0,4.29,25520,2013-11-24 04:54:26,1
b659bf241d8015624a505920b5340472,Phantasmagoria,7K NM,Falcom Sound Team J.D.K.,richardfeder,113175,294137,109,155,7,7.0,5.0,6.0,1.69,16889,2013-11-24 04:54:26,1
8a4a9df1f3b2533783314caa0be3c1db,Phantasmagoria,victorica_db's 4K MX,Falcom Sound Team J.D.K.,richardfeder,113175,294454,109,155,4,7.0,5.0,8.0,3.79,75608,2013-11-24 04:54:26,1
1ea57fe1ee612548d5322d02f3235eb8,Phantasmagoria,7K HD,Falcom Sound Team J.D.K.,richardfeder,113175,299879,109,155,7,7.0,5.0,7.0,2.33,23744,2013-11-24 04:54:26,1
4d7cd682b4695b58134f5e7fc7a3bafb,Phantasmagoria,S.Star's 4K NM,Falcom Sound Team J.D.K.,richardfeder,113175,311122,109,155,4,7.0,5.0,6.0,1.66,38038,2013-11-24 04:54:26,1
1ad6f5459cdeb6a8ea2daf43208a2ad4,Links (TV Size),Hanyuu's HD,Misawa Sachika,17VA,120737,309316,94,149,7,7.0,5.0,7.0,2.8,33761,2013-11-25 13:19:52,1
f715640402840f122862df2a7ee668a3,Links (TV Size),S.Star's NM,Misawa Sachika,17VA,120737,309318,94,149,7,7.0,5.0,7.0,1.65,34276,2013-11-25 13:19:52,1
503d124a89a3ea1bb845a963a39208ae,Links (TV Size),MX,Misawa Sachika,17VA,120737,320510,94,149,7,8.0,5.0,8.0,3.53,32973,2013-11-25 13:19:52,1
26f1f85bc4814281ce3c9ab18d2909c8,"Piano Concerto No.1 ""Scream""",LV.31,MiddleIsland,Lieselotte,90270,245086,115,165,7,8.0,5.0,7.0,4.7,46679,2013-11-25 15:57:38,1
f0547911bf5f29e40e6378e457957ec3,"Piano Concerto No.1 ""Scream""",LV.23,MiddleIsland,Lieselotte,90270,245873,115,165,7,6.0,5.0,7.0,3.78,68838,2013-11-25 15:57:38,1
5c894f007315461a73d9f03a0d2eba8a,"Piano Concerto No.1 ""Scream""",LV.16,MiddleIsland,Lieselotte,90270,246231,115,165,7,6.0,5.0,6.0,3.12,97488,2013-11-25 15:57:38,1
2a139c36e7ffd0643c0dc4da8ba38e95,"Piano Concerto No.1 ""Scream""",LV.9,MiddleIsland,Lieselotte,90270,246281,115,165,7,6.0,5.0,5.0,2.19,91613,2013-11-25 15:57:38,1
470936d78328a0cc9721ed66feb4e833,Zirkfied,Another,iconoclasm,Chocoliti,118383,304343,125,210,7,8.0,5.0,9.0,3.46,51958,2013-11-28 12:17:04,1
9294acf83632b8f3872f6c811d372c62,Zirkfied,Normal,iconoclasm,Chocoliti,118383,304344,125,210,7,7.0,5.0,7.0,1.65,25309,2013-11-28 12:17:04,1
f7ec877d1ac0f29354b69ef63dd2a37e,Zirkfied,Hyper,iconoclasm,Chocoliti,118383,321045,125,210,7,8.0,5.0,8.0,2.58,45075,2013-11-28 12:17:04,1
61176072f21c5ff9c15bdb796479562f,Zirkfied,Ex7ra,iconoclasm,Chocoliti,118383,322132,125,210,7,9.0,5.0,9.0,5.98,80467,2013-11-28 12:17:04,1
464830c1f3167ba7fb614d6976f731ab,Zirkfied,Beginner,iconoclasm,Chocoliti,118383,322155,125,210,7,7.0,5.0,6.0,0.94,22655,2013-11-28 12:17:04,1
5bd2e2ebbf48ba4f52d76e2fb30021da,Souzou Forest,Amateur Drum,yuikonnu,indyinyou,114599,296633,239,180,7,8.0,5.0,8.0,2.07,72241,2013-12-01 12:12:54,1
5efe80e08bec2074a4d5dc14d9e57aa5,Souzou Forest,Pro Drum,yuikonnu,indyinyou,114599,302184,239,180,7,8.0,5.0,9.0,2.56,87447,2013-12-01 12:12:54,1
2df47b95eb23cf72926029d2361be9ec,Souzou Forest,Basic Drum,yuikonnu,indyinyou,114599,304889,239,180,7,7.0,5.0,7.0,1.43,75910,2013-12-01 12:12:54,1
e649409a19815b0b06c51c225885015b,future gazer (TV Size),7K HD,fripSide,17VA,115715,298848,91,138,7,7.0,5.0,7.0,3.08,80405,2013-12-03 14:36:23,1
0a96118bb14fe609a5fca23ba1d07156,future gazer (TV Size),7K EX,fripSide,17VA,115715,298849,91,138,7,8.0,5.0,8.0,4.2,47901,2013-12-03 14:36:23,1
d331cf5b48833a17403644a36f050f14,future gazer (TV Size),Filia's 4K MX,fripSide,17VA,115715,298851,91,138,4,7.0,5.0,9.0,3.42,224544,2013-12-03 14:36:23,1
610548a72e21af591c952048545c7c4e,future gazer (TV Size),S.Star's 4K NM,fripSide,17VA,115715,299090,91,138,4,7.0,5.0,7.0,1.54,140389,2013-12-03 14:36:23,1
e28d2b1e2ef67028396e13efd506998c,future gazer (TV Size),Rumi's 7K MX,fripSide,17VA,115715,302266,91,138,7,7.0,5.0,8.0,4.28,40110,2013-12-03 14:36:23,1
5aa6b3959b70bbec1d0b61f8e6200762,2 Gakki Debut Daisakusen!!,Botan (Insane),Otome Shintou,kuuderes_shadow,117547,302782,88,175,5,9.0,5.0,8.0,2.52,31121,2013-12-07 20:52:18,1
9b7a2e6cdc0995bd98864cc7e6bb394a,2 Gakki Debut Daisakusen!!,Claire (Easy),Otome Shintou,kuuderes_shadow,117547,302783,88,175,5,7.0,5.0,7.0,1.34,20712,2013-12-07 20:52:18,1
4de082194aec9030c8276bcc55f4e5c0,2 Gakki Debut Daisakusen!!,Karin (Super Easy),Otome Shintou,kuuderes_shadow,117547,302784,88,175,5,6.0,5.0,6.0,0.97,36738,2013-12-07 20:52:18,1
fd4addf93b10a9ece1d770fbc675534d,2 Gakki Debut Daisakusen!!,Natsuki (Hard),Otome Shintou,kuuderes_shadow,117547,302785,88,175,5,8.0,5.0,8.0,2.1,24584,2013-12-07 20:52:18,1
99e39060ff59cde161a6301734c7cf54,2 Gakki Debut Daisakusen!!,Sakura (Normal),Otome Shintou,kuuderes_shadow,117547,302786,88,175,5,7.0,5.0,7.0,1.59,26178,2013-12-07 20:52:18,1
5dbcbbcf0f71f195a4ae503114491499,The Island (MaxNRG Remix),6K The Street - Insane,Pendulum,Skalim,110637,298810,290,174,6,7.0,5.0,7.0,3.54,75231,2013-12-08 20:24:45,1
563143ac816de33b7e3a0270c2c470a8,The Island (MaxNRG Remix),7K The Bed - Normal,Pendulum,Skalim,110637,298813,290,174,7,7.0,5.0,7.0,1.97,69959,2013-12-08 20:24:45,1
623f426d0e53fa4cfadb633e34613c91,The Island (MaxNRG Remix),5K The House - Hard,Pendulum,Skalim,110637,298814,290,174,5,7.0,5.0,7.0,2.92,75547,2013-12-08 20:24:45,1
1e8cac829c77b5f52702387ffc35c4fd,The Island (MaxNRG Remix),7K The Island - Insane,Pendulum,Skalim,110637,298815,290,174,7,8.0,5.0,8.0,4.1,56910,2013-12-08 20:24:45,1
610c581d1a081ae32c2a8ec0eb1ca9fc,The Island (MaxNRG Remix),4K The Dream - Easy,Pendulum,Skalim,110637,316546,290,174,4,6.0,5.0,6.0,1.57,312523,2013-12-08 20:24:45,1
03978a47cf4dadaead6944c556565cd1,Crack traxxxx,4K ADV,Lite Show Magic,LeiN-,123456,315291,116,220,4,7.0,5.0,8.0,2.36,1594360,2013-12-14 15:07:39,1
fd0cbdcabcc914428ef4f98531f5abc8,Crack traxxxx,4K EXH,Lite Show Magic,LeiN-,123456,315292,116,220,4,8.0,5.0,8.0,3.57,1169793,2013-12-14 15:07:39,1
95edfcd2295b42b8ce69158ec367a1cb,Crack traxxxx,4K NOV,Lite Show Magic,LeiN-,123456,315293,116,220,4,7.0,5.0,7.0,1.68,1023488,2013-12-14 15:07:39,1
da052e51b79d1dcc007fd0ecb5d35870,Crack traxxxx,7K INF,Lite Show Magic,LeiN-,123456,315723,116,220,7,8.0,5.0,8.0,4.18,154448,2013-12-14 15:07:39,1
d8b575eec1118434bd95574c032a1458,Kizuato,Hard,REDALiCE,Reikosaka,116133,299839,170,173,7,7.0,5.0,7.0,2.52,71409,2013-12-19 11:35:20,1
3040236c5317d671f0a3f998aad454d3,Kizuato,Maximum,REDALiCE,Reikosaka,116133,299840,170,173,7,8.0,5.0,8.0,2.92,71267,2013-12-19 11:35:20,1
eb37202549b69dfd83c519d3a45b0a7d,Kizuato,Normal,REDALiCE,Reikosaka,116133,302501,170,173,7,7.0,5.0,7.0,1.84,56456,2013-12-19 11:35:20,1
e1297f6d392c673914b27de9c54288d4,Kizuato,Easy,REDALiCE,Reikosaka,116133,307489,170,173,7,6.0,5.0,7.0,1.22,64842,2013-12-19 11:35:20,1
d5831030a0bc61989849262332805cd5,VALLIS-NERIA,ADVANCED Lv.12,DJ YOSHITAKA,Spy,124866,318068,126,185,4,7.0,5.0,7.0,3.35,94527,2013-12-22 13:38:38,1
49a8d488587a9f6762816417dc45926b,VALLIS-NERIA,EXHAUST Lv.15,DJ YOSHITAKA,Spy,124866,318069,126,185,4,8.0,5.0,8.0,3.73,78370,2013-12-22 13:38:38,1
31ca366672b2e7dc0ca180a4400f1fb0,VALLIS-NERIA,NOVICE Lv.6,DJ YOSHITAKA,Spy,124866,318070,126,185,4,6.0,5.0,7.0,1.88,47317,2013-12-22 13:38:38,1
ea7d1e05199d4df509af1eedaa036a43,VALLIS-NERIA,S.Star's Beginner Lv.2,DJ YOSHITAKA,Spy,124866,318072,126,185,4,6.0,5.0,6.0,1.04,40614,2013-12-22 13:38:38,1
27c4aa90e77a035d8a31e90974eb1b5c,VALLIS-NERIA,KK's ADVANCED Lv.8,DJ YOSHITAKA,Spy,124866,319111,126,185,4,7.0,5.0,7.0,2.19,85611,2013-12-22 13:38:38,1
61951d23e527020a7dc91d4687a1e6ec,VALLIS-NERIA,LeiN-'s EXH,DJ YOSHITAKA,Spy,124866,321418,126,185,4,8.0,5.0,8.0,3.51,68866,2013-12-22 13:38:38,1
0b19ddc48bf1e19b470798a4ce40e70c,Hades in the Heaven,DJPop's Insane,Gentle Stick X M2U,AngelHoney,114488,299539,141,130,7,9.0,9.0,7.0,3.68,65096,2013-12-25 01:18:11,1
70efda5279d77f63d283d14cab7698d1,Hades in the Heaven,DJPop's Normal,Gentle Stick X M2U,AngelHoney,114488,299540,141,130,7,9.0,9.0,5.0,1.83,88618,2013-12-25 01:18:11,1
638d09d145f496944d7262bef519fdf0,DAYS of DASH (TV Size),MX,Suzuki Konomi,17VA,129127,326505,82,160,7,8.0,10.0,8.0,3.6,50888,2013-12-26 15:42:10,1
eae3efc4d14c9788da9158a6de75f3c4,DAYS of DASH (TV Size),NM,Suzuki Konomi,17VA,129127,326506,82,160,7,7.0,0.0,7.0,1.71,79372,2013-12-26 15:42:10,1
0c3b3acf7005f9ecf561187d23a31bc7,DAYS of DASH (TV Size),Shi-Ra x Rumi SHD,Suzuki Konomi,17VA,129127,326507,82,160,7,8.0,1.0,8.0,4.6,43242,2013-12-26 15:42:10,1
80c1bbfb5a9624a6d45cbf47b2454e0c,DAYS of DASH (TV Size),Rumi's HD,Suzuki Konomi,17VA,129127,326508,82,160,7,7.0,1.0,7.0,3.05,67569,2013-12-26 15:42:10,1
d050dc1ce9f917de14bc2533cc17efe4,Gohan wa Okazu,4K Standard,HTT,YunoFanatic,113273,293911,184,190,4,7.0,5.0,7.0,1.67,38052,2013-12-31 06:42:08,1
ffefe114f671677549dfc93e8df39acb,Gohan wa Okazu,5K Advanced,HTT,YunoFanatic,113273,294286,187,190,5,7.0,5.0,7.0,2.01,16353,2013-12-31 06:42:08,1
d840d20a39f31f16f9560ffc1cb718e3,Gohan wa Okazu,S.Star's 7K Another,HTT,YunoFanatic,113273,294291,187,190,7,8.0,5.0,8.0,2.63,14328,2013-12-31 06:42:08,1
4a1009c5f3bb909d67f5eb75fbdd7ebf,Stay with me,HD,Ruby Tuesday,Simple_Star,122745,313765,109,140,7,8.0,5.0,8.0,2.34,17414,2014-01-02 04:02:14,1
1efde2bc3a749fa3caa74998a9fcaed2,Stay with me,EZ,Ruby Tuesday,Simple_Star,122745,313868,109,140,7,7.0,5.0,7.0,1.19,13043,2014-01-02 04:02:14,1
ef160fb00f41d1cc7475ed88386005fc,Stay with me,NM,Ruby Tuesday,Simple_Star,122745,313881,109,140,7,7.0,5.0,7.0,1.67,10610,2014-01-02 04:02:14,1
7b6ef4b0833c2491762a210d99d62b9b,Stay with me,MX,Ruby Tuesday,Simple_Star,122745,313891,109,140,7,8.0,5.0,9.0,3.49,20199,2014-01-02 04:02:14,1
9cce80091a39c8b4c2b71d3138828f0f,fortissimo -the ultimate crisis-,Crisis,fripSide,- R u m i a -,103856,273455,289,146,7,7.0,5.0,7.0,4.32,34522,2014-01-09 15:02:14,1
77ae936ca09fd27015a6a39f2f399d6f,fortissimo -the ultimate crisis-,Insane,fripSide,- R u m i a -,103856,273738,289,146,7,7.0,5.0,7.0,3.5,40767,2014-01-09 15:02:14,1
c54c6976a1657931d03dd9b89d4521cb,fortissimo -the ultimate crisis-,Hard,fripSide,- R u m i a -,103856,274407,289,146,7,7.0,5.0,7.0,2.64,37535,2014-01-09 15:02:14,1
67b3a5d8d516b18afe3f8c60d9ca9b01,fortissimo -the ultimate crisis-,Normal,fripSide,- R u m i a -,103856,275486,289,146,7,7.0,5.0,7.0,1.99,26366,2014-01-09 15:02:14,1
6f2986df24710f29dcf2630f4100e1d3,fortissimo -the ultimate crisis-,Easy,fripSide,- R u m i a -,103856,326680,289,146,7,6.0,5.0,7.0,1.43,38173,2014-01-09 15:02:14,1
5604fd1939815a11560248d512fd08b7,WING OF ZERO,4K Normal,KOTOKO,richardfeder,117791,303310,101,143,4,7.0,5.0,6.0,1.73,78309,2014-01-12 15:02:16,1
4fb4e54328e3abdf4fc1df1a25a643c0,WING OF ZERO,7K Insane,KOTOKO,richardfeder,117791,303311,101,143,7,8.0,5.0,9.0,3.85,35094,2014-01-12 15:02:16,1
3f7eacf0627137bd90e735517f98d8ad,WING OF ZERO,7K Normal,KOTOKO,richardfeder,117791,303312,101,143,7,7.0,5.0,7.0,1.63,21938,2014-01-12 15:02:16,1
a4e0ae90f72ad84489beb081f7db4b28,WING OF ZERO,7K Hard,KOTOKO,richardfeder,117791,303417,101,143,7,8.0,5.0,8.0,2.84,31563,2014-01-12 15:02:16,1
ff4fb02b230a6daffcc46c0a78b8a742,WING OF ZERO,victorica's 4K MX,KOTOKO,richardfeder,117791,317614,101,143,4,8.0,5.0,8.0,3.64,88609,2014-01-12 15:02:16,1
9c68768b38f81fc4f539853428529cf9,WING OF ZERO,ecafree2's 4K MX,KOTOKO,richardfeder,117791,319283,101,143,4,8.0,10.0,8.0,3.12,111752,2014-01-12 15:02:16,1
12e306fea78ce7a3efd8839a5b19a872,I Want You,6K MX,Lin-G,diamdiam,114750,296896,106,140,6,9.0,7.0,9.0,3.52,36765,2014-01-15 14:22:15,1
b295e2d56e3b84aad14158343489a554,I Want You,7K RD,Lin-G,diamdiam,114750,296897,106,140,7,9.0,7.0,9.0,3.51,31467,2014-01-15 14:22:15,1
e0b6968449db1eb20ba49489bf92a245,I Want You,4K HD,Lin-G,diamdiam,114750,321187,106,140,4,8.0,7.0,8.0,3.03,90607,2014-01-15 14:22:15,1
bd4d364cbd64df4208673c5a9d01f1bc,I Want You,5K RD,Lin-G,diamdiam,114750,325784,106,140,5,8.0,7.0,8.0,2.37,20173,2014-01-15 14:22:15,1
15bd782045f34ee519b6792a4e851d4d,I Want You,4K NM,Lin-G,diamdiam,114750,326027,106,140,4,7.0,7.0,7.0,1.88,51785,2014-01-15 14:22:15,1
